date,close,high,low,open,volume,tic,day
2016-08-09,224.81126403808594,225.64010703120874,222.69554933249137,224.0042464963683,13290768,RELIANCE.NS,1
2016-08-09,211.22482299804688,213.7848572331464,208.97918374139618,210.41639834817036,19854185,SBIN.NS,1
2016-08-09,1047.6373291015625,1051.4322958410573,1019.4323742505732,1050.7207275136504,2261914,TCS.NS,1
2016-08-10,559.3416748046875,566.6301194814091,554.5154945889471,565.3989571932455,6611328,AXISBANK.NS,2
2016-08-10,279.7420654296875,285.2256224031876,278.11180823051774,283.86899056937455,3619720,HDFCBANK.NS,2
2016-08-10,787.5006103515625,796.3551185957219,785.6700838193178,796.0571500742919,675289,HINDUNILVR.NS,2
2016-08-10,207.3746337890625,213.61276899137107,206.33494216495077,213.13624487551667,12527824,ICICIBANK.NS,2
2016-08-10,409.0544738769531,411.15201381744333,406.3522522842392,406.6546161774775,5576454,INFY.NS,2
2016-08-10,165.40985107421875,166.68480834304663,164.94012661722792,166.4163974057676,5457692,ITC.NS,2
2016-08-10,837.578857421875,849.3248669599386,833.7106031099365,847.8283871275535,1683261,LT.NS,2
2016-08-10,218.91122436523438,225.65097805919206,218.55133015206022,224.93120419284915,13471958,RELIANCE.NS,2
2016-08-10,207.9462127685547,212.79678849100495,207.54200040939975,212.66205560671847,16279843,SBIN.NS,2
2016-08-10,1057.5989990234375,1060.2080507276676,1046.7676802113585,1047.9535952569154,2062078,TCS.NS,2
2016-08-11,561.1636962890625,566.2361082876131,555.7465829418228,555.7465829418228,5098948,AXISBANK.NS,3
2016-08-11,280.04986572265625,281.58891444533316,278.6248206090665,279.7192663894684,2856072,HDFCBANK.NS,3
2016-08-11,796.610595703125,798.6964793257895,785.4572502169242,787.4580667870151,859803,HINDUNILVR.NS,3
2016-08-11,210.27708435058594,210.84023727408683,205.8150808589932,207.93778564361952,9477854,ICICIBANK.NS,3
2016-08-11,407.1649169921875,413.8354241517141,406.37126924121515,408.80891150511536,5038552,INFY.NS,3
2016-08-11,168.8656768798828,169.63736098489807,165.443400203607,165.74535985043727,11158153,ITC.NS,3
2016-08-11,832.7789306640625,835.207162655624,826.0870878894384,832.9765311638123,2240371,LT.NS,3
2016-08-11,221.1905517578125,223.09906297452372,218.02788517926714,218.54045568158332,14169454,RELIANCE.NS,3
2016-08-11,204.03875732421875,208.03600577325034,203.09559989415263,207.94617472929502,16673286,SBIN.NS,3
2016-08-11,1071.2374267578125,1073.2535217009392,1053.7057006169046,1053.7057006169046,2233138,TCS.NS,3
2016-08-12,582.093505859375,584.2603634203297,561.2129822894049,561.2622167558335,13209690,AXISBANK.NS,4
2016-08-12,280.1524353027344,281.5888917948519,278.0319850440253,280.6882744886721,4641496,HDFCBANK.NS,4
2016-08-12,796.0570678710938,806.2738430737174,788.394486469126,795.8867778913421,664203,HINDUNILVR.NS,4
2016-08-12,213.0928955078125,214.52246766973641,208.97745124198428,210.9701908390346,11727486,ICICIBANK.NS,4
2016-08-12,401.57147216796875,407.71286421809043,400.60772757717064,406.2956198988316,7449928,INFY.NS,4
2016-08-12,170.50967407226562,171.4491228355899,167.9597493100308,168.1275034605515,8603626,ITC.NS,4
2016-08-12,842.49169921875,850.2847156146822,834.9246153103966,835.2069533686731,1659132,LT.NS,4
2016-08-12,225.9236297607422,227.47226116073028,221.82306604022682,221.82306604022682,16365425,RELIANCE.NS,4
2016-08-12,218.5456085205078,222.72249192772932,201.56856803521154,203.90403827328208,86616475,SBIN.NS,4
2016-08-12,1082.523193359375,1085.0334192592663,1068.1341268342544,1069.3002575358455,2327358,TCS.NS,4
2016-08-16,574.509521484375,584.9990475566635,571.259265273988,584.9990475566635,11126973,AXISBANK.NS,1
2016-08-16,279.8332824707031,282.37554080032555,276.7551848881587,281.1329125390564,3468568,HDFCBANK.NS,1
2016-08-16,788.56494140625,803.6346983755552,784.4356293856018,792.8644914770554,847402,HINDUNILVR.NS,1
2016-08-16,215.3455810546875,216.1253425102253,211.2734724479115,213.13624723575566,13111524,ICICIBANK.NS,1
2016-08-16,397.5087585449219,399.87083272781797,388.513961602749,393.8050077724362,16429408,INFY.NS,1
2016-08-16,171.18072509765625,173.1267201806735,170.07352209871584,170.61034392844297,10689714,ITC.NS,1
2016-08-16,850.65185546875,854.2095427549978,831.2540247728573,843.6494471485679,2610843,LT.NS,1
2016-08-16,223.54620361328125,227.8866874891524,221.49592157824495,226.0218125913317,13367575,RELIANCE.NS,1
2016-08-16,221.6446075439453,222.67759617966652,217.96175346596556,220.29722391145933,27709873,SBIN.NS,1
2016-08-16,1064.042236328125,1083.1354833103753,1056.9861013957652,1082.344873468543,3183754,TCS.NS,1
2016-08-17,580.6161499023438,588.9880536753207,576.3809635461425,579.3357531130756,9879769,AXISBANK.NS,2
2016-08-17,281.5661315917969,282.1589448183679,279.5368616948033,281.22412074959277,5511036,HDFCBANK.NS,2
2016-08-17,777.4969482421875,788.1394271330266,775.0278723534212,787.4583188770588,685242,HINDUNILVR.NS,2
2016-08-17,214.52249145507812,217.9881107465213,212.4431082463229,214.95569386650854,12875115,ICICIBANK.NS,2
2016-08-17,390.51702880859375,397.83000143634985,389.45880109427355,396.80955768305625,6599316,INFY.NS,2
2016-08-17,170.24124145507812,172.28789287109262,169.23469541338324,170.81162250767287,8649054,ITC.NS,2
2016-08-17,848.4777221679688,855.1130547067336,841.9835328167342,849.1835932080241,1384653,LT.NS,2
2016-08-17,221.0160675048828,224.39684303904727,219.68555944665835,223.37170202107345,15486572,RELIANCE.NS,2
2016-08-17,221.19544982910156,224.38426007043458,219.44385408440388,221.37509821460768,18294050,SBIN.NS,2
2016-08-17,1037.4979248046875,1066.9283675112838,1034.9086573340278,1066.9283675112838,1848566,TCS.NS,2
2016-08-18,584.2111206054688,588.2985431061379,581.8964995629606,582.191966472654,12089285,AXISBANK.NS,3
2016-08-18,285.5790100097656,286.1262328410369,281.4862920174401,282.27290570226734,6111656,HDFCBANK.NS,3
2016-08-18,772.1328735351562,780.4765636128838,770.7280460371568,777.3263805931225,1047855,HINDUNILVR.NS,3
2016-08-18,219.1144561767578,219.89421764599552,214.65245222145626,214.73909561634096,20725328,ICICIBANK.NS,3
2016-08-18,386.77545166015625,392.7089630542184,386.0573719421739,391.726349503733,8434000,INFY.NS,3
2016-08-18,169.20114135742188,171.38200890494295,168.7649763547196,170.7109711005515,6939437,ITC.NS,3
2016-08-18,847.2485961914062,856.738093399152,846.0481538861945,852.3363320493753,1780732,LT.NS,3
2016-08-18,222.0521240234375,223.2735631197333,221.60498616854127,221.60498616854127,7749690,RELIANCE.NS,3
2016-08-18,223.126708984375,224.92322037299735,221.46494417367586,221.77932544290826,14314950,SBIN.NS,3
2016-08-18,1043.0325927734375,1050.543391847155,1039.6922830137178,1041.629239960283,1292064,TCS.NS,3
2016-08-19,579.6802978515625,588.5938986130776,577.2672083343277,586.4271016085384,9209878,AXISBANK.NS,4
2016-08-19,284.3478088378906,285.0090353665237,283.05956243145124,285.0090353665237,4110636,HDFCBANK.NS,4
2016-08-19,775.3257446289062,779.6252948852956,767.3225812478344,773.9209168979544,1232642,HINDUNILVR.NS,4
2016-08-19,219.9808349609375,221.54037225688353,217.9447881343431,219.2010735841448,14519513,ICICIBANK.NS,4
2016-08-19,385.98187255859375,392.67127228212024,384.9047757931433,389.2698849380018,5686016,INFY.NS,4
2016-08-19,168.3959503173828,169.36894793046292,167.590706880056,169.10053699585566,5531361,ITC.NS,4
2016-08-19,854.25146484375,855.7663449980998,845.8481584964405,850.6214571524199,1392250,LT.NS,4
2016-08-19,221.36505126953125,222.91366820682694,219.66374353559561,222.0412034489116,8177802,RELIANCE.NS,4
2016-08-19,232.1990966796875,233.5464802194149,227.7078182139295,229.05520175365692,39822529,SBIN.NS,4
2016-08-19,1029.176513671875,1046.1548432318702,1027.7929462442387,1043.6051454172268,2416244,TCS.NS,4
2016-08-22,571.5054321289062,581.0592618023833,570.6682659685612,581.0100273427163,9499230,AXISBANK.NS,0
2016-08-22,285.0774230957031,286.02363074191084,282.9569449296253,283.8803852545423,5501292,HDFCBANK.NS,0
2016-08-22,791.8428344726562,795.1207485104865,776.389989317921,776.389989317921,1405730,HINDUNILVR.NS,0
2016-08-22,218.55128479003906,220.8905836987735,215.47554612252398,220.28410903002307,9076842,ICICIBANK.NS,0
2016-08-22,383.7709655761719,389.26987029556113,381.3710840889241,384.7346873406614,10253518,INFY.NS,0
2016-08-22,170.50967407226562,170.9458497505243,168.7649926262378,168.8656493699516,4345966,ITC.NS,0
2016-08-22,853.279541015625,859.767853959846,845.4764828488815,854.6229666402788,1837995,LT.NS,0
2016-08-22,220.69976806640625,222.41198107584157,219.6855326180168,220.73248439957973,6684236,RELIANCE.NS,0
2016-08-22,228.87554931640625,233.90577288549028,228.15694203331026,233.36681399659483,19769886,SBIN.NS,0
2016-08-22,1007.5137329101562,1025.5989348420062,1002.6119900069444,1023.0492371503356,2265274,TCS.NS,0
2016-08-23,573.7215576171875,576.1838818988064,571.3577022606978,572.490395476378,6963978,AXISBANK.NS,1
2016-08-23,285.339599609375,285.92102910315555,284.1083829943977,285.2370075024303,5314524,HDFCBANK.NS,1
2016-08-23,784.7337036132812,793.2051257970829,782.4774776768908,792.6516962005434,923109,HINDUNILVR.NS,1
2016-08-23,216.77516174316406,218.33469925649462,215.51887611824824,216.99177023488886,10995821,ICICIBANK.NS,1
2016-08-23,392.9168701171875,393.8050007673058,385.5282837508145,385.5282837508145,7406138,INFY.NS,1
2016-08-23,168.6979217529297,171.11364160027117,167.9597863144093,170.71102517021617,6694732,ITC.NS,1
2016-08-23,844.4190063476562,854.4515481236498,836.4444406465095,853.2796290893186,1273489,LT.NS,1
2016-08-23,220.39443969726562,221.3868643652759,219.20570244876532,220.73250851031898,7320433,RELIANCE.NS,1
2016-08-23,228.8306427001953,229.7738139393353,225.46218377919146,228.9653755745177,17583721,SBIN.NS,1
2016-08-23,1028.2078857421875,1029.7495363326,1004.1535426561992,1006.0312410340047,1503374,TCS.NS,1
2016-08-24,574.6080322265625,576.0361322519824,569.9296159789502,576.0361322519824,5835501,AXISBANK.NS,2
2016-08-24,287.69952392578125,288.24671899238984,284.3364174004277,285.4764535107171,5570936,HDFCBANK.NS,2
2016-08-24,782.7754516601562,787.5007008291653,773.2823418439999,784.1376678649314,929753,HINDUNILVR.NS,2
2016-08-24,215.2589111328125,218.07473381589733,214.73906537906575,216.77512670271057,9228359,ICICIBANK.NS,2
2016-08-24,399.625244140625,401.3826368953295,395.69474272244963,395.69474272244963,6129966,INFY.NS,2
2016-08-24,167.9262237548828,169.10053487091434,167.15452903570286,168.56370237494068,5590189,ITC.NS,2
2016-08-24,842.3323974609375,850.8786342340827,837.5019476635524,843.1898787112665,1230627,LT.NS,2
2016-08-24,222.5865020751953,222.9027745706977,220.51440908537282,220.6670853300942,8719596,RELIANCE.NS,2
2016-08-24,228.51626586914062,230.13314272720228,227.70784114640531,229.01030929138798,11560293,SBIN.NS,2
2016-08-24,1016.7442626953126,1028.5836283545784,1015.5583476741505,1023.7609265705215,1116878,TCS.NS,2
2016-08-25,577.7105102539062,585.0482486276064,576.1838812241579,577.9567426817798,17177795,AXISBANK.NS,3
2016-08-25,286.95843505859375,288.839494211893,285.989404585682,288.20106300245914,8729888,HDFCBANK.NS,3
2016-08-25,775.4533081054688,784.98897634566,772.3882960121125,784.1375783235932,1760911,HINDUNILVR.NS,3
2016-08-25,213.95932006835938,216.7751429626544,213.22286580266112,214.82572487547148,14901359,ICICIBANK.NS,3
2016-08-25,391.5941467285156,399.7007675156634,390.06350408248056,398.7181538042311,4796562,INFY.NS,3
2016-08-25,170.07351684570312,171.1136117670504,167.9262083261094,169.16761674413854,9884849,ITC.NS,3
2016-08-25,831.5567626953125,847.9346342786247,829.1844012996189,843.8187345843555,2616154,LT.NS,3
2016-08-25,220.8851776123047,224.44045444299567,220.07814559846437,222.7391468592255,14960746,RELIANCE.NS,3
2016-08-25,224.69863891601562,229.5492275105773,223.30635366350973,228.96535313105872,21230706,SBIN.NS,3
2016-08-25,1008.4430541992188,1023.7215570972459,998.5406425394874,1019.8871170830869,1939690,TCS.NS,3
2016-08-26,577.5628051757812,580.1235983720351,571.5546978840493,577.661274100507,7531289,AXISBANK.NS,4
2016-08-26,286.62786865234375,287.7223144337076,285.89825668670943,287.28909515221306,2521136,HDFCBANK.NS,4
2016-08-26,770.089599609375,778.8589898531216,766.2583080690298,778.8589898531216,753284,HINDUNILVR.NS,4
2016-08-26,212.52972412109375,215.56215515086268,210.7102713201763,215.04230941597774,11490424,ICICIBANK.NS,4
2016-08-26,385.5849609375,395.31670584721877,384.375574432381,391.5373874356775,6881054,INFY.NS,4
2016-08-26,170.30838012695312,171.0465154414607,169.1340691113711,170.00640988001604,4936367,ITC.NS,4
2016-08-26,815.8648071289062,834.5864630332769,811.9775659001102,831.7567854675431,2788650,LT.NS,4
2016-08-26,224.20054626464844,224.83307668011062,221.2996103261385,222.019398867878,9639663,RELIANCE.NS,4
2016-08-26,221.50985717773438,225.19269725870407,220.83616541467106,224.83340046758792,16531983,SBIN.NS,4
2016-08-26,998.1256103515625,1016.9421720437607,995.0619957731292,1011.9020319308544,1250314,TCS.NS,4
2016-08-29,580.2714233398438,588.0030983252861,577.1688703829442,577.5628663542583,12461059,AXISBANK.NS,0
2016-08-29,282.29571533203125,286.2630462710679,281.8624960753535,286.2630462710679,2944184,HDFCBANK.NS,0
2016-08-29,770.685546875,773.069451088839,767.1096645716343,771.3666549410663,488018,HINDUNILVR.NS,0
2016-08-29,217.03506469726562,218.897853990063,211.92326455752067,212.26982358164867,9206563,ICICIBANK.NS,0
2016-08-29,386.5486145019531,389.26972789288175,382.0890241744694,384.5833646603311,5220282,INFY.NS,0
2016-08-29,169.63734436035156,170.40903902324555,168.46303332997212,169.77154981618006,4437169,ITC.NS,0
2016-08-29,834.3292846679688,836.7587975135527,811.2916453903214,818.6088119946834,2094229,LT.NS,0
2016-08-29,230.64584350585938,231.14750854908561,223.80792547057717,224.05876527219382,16193208,RELIANCE.NS,0
2016-08-29,223.7105712890625,224.4291785468369,219.39894144870942,220.83615596425827,11786129,SBIN.NS,0
2016-08-29,988.4799194335938,1002.0783725872145,975.1185913697406,1002.0783725872145,1488728,TCS.NS,0
2016-08-30,582.2412109375,590.2191173892421,579.6803576714481,583.0783771287965,11834475,AXISBANK.NS,1
2016-08-30,289.2613830566406,289.68319087306855,283.6295876756132,283.8918015613649,9867608,HDFCBANK.NS,1
2016-08-30,787.372802734375,788.6498996414805,772.7287478065246,773.0693277678351,921470,HINDUNILVR.NS,1
2016-08-30,222.01687622070312,222.5800436273159,218.33464904706793,218.33464904706793,15251016,ICICIBANK.NS,1
2016-08-30,393.2003173828125,394.9387947164347,387.3801574969814,390.1957314075236,4375438,INFY.NS,1
2016-08-30,172.656982421875,173.059609396564,169.805087429676,170.24126310775463,7989072,ITC.NS,1
2016-08-30,843.5614624023438,844.7905328095738,833.3860427215025,839.188328988644,2598309,LT.NS,1
2016-08-30,232.5979766845703,233.05600538709734,229.6752299845935,231.63826837830905,18170724,RELIANCE.NS,1
2016-08-30,226.5850067138672,227.16886745281224,224.3842829280737,224.69866420816155,15323228,SBIN.NS,1
2016-08-30,1005.7151489257812,1007.9486800191146,988.7566035056394,992.2155221585826,1444026,TCS.NS,1
2016-08-31,587.8552856445312,594.7497937585208,571.9487065650308,582.5859356321181,120541914,AXISBANK.NS,2
2016-08-31,294.4029235839844,295.2693621892109,288.5431489192636,289.3411742224777,11161364,HDFCBANK.NS,2
2016-08-31,780.774658203125,788.8203810635738,776.3473774576468,787.5432838465254,2185015,HINDUNILVR.NS,2
2016-08-31,223.53311157226562,226.0023753179326,222.66670681226051,222.75333565437253,16906022,ICICIBANK.NS,2
2016-08-31,391.48077392578125,395.2223091971501,388.4384496206504,391.95318883039175,11139814,INFY.NS,2
2016-08-31,174.5023193359375,175.47531673586408,172.05304085206822,173.32800846240445,13265582,ITC.NS,2
2016-08-31,864.8842163085938,867.7424697639317,840.5031515680357,843.1898983020226,4152240,LT.NS,2
2016-08-31,231.2020263671875,234.25563828343348,228.36652334781346,232.27078908187295,23295502,RELIANCE.NS,2
2016-08-31,226.80953979492188,229.7737860265695,225.64180476957065,227.48323149728301,15601566,SBIN.NS,2
2016-08-31,992.7295532226564,1008.0278387678351,988.598634910886,1008.0278387678351,3231668,TCS.NS,2
2016-09-01,587.6583862304688,593.9126663825555,583.0784386376,588.0523220792608,10204784,AXISBANK.NS,3
2016-09-01,292.69287109375,294.1293277811958,290.8004277775418,293.67331331951954,5224676,HDFCBANK.NS,3
2016-09-01,788.2242431640625,791.3744260977841,777.6243278706254,780.8170703105035,654587,HINDUNILVR.NS,3
2016-09-01,226.08900451660156,228.73155503538126,224.18290822464004,224.18290822464004,18098850,ICICIBANK.NS,3
2016-09-01,392.1232604980469,393.219226098397,390.0257200036237,392.29331139899364,2877826,INFY.NS,3
2016-09-01,175.1398162841797,176.4818814381706,173.86484853946118,175.1398162841797,8695602,ITC.NS,3
2016-09-01,861.5400390625,867.5138323665861,858.6531574706812,864.9128127627026,1905766,LT.NS,3
2016-09-01,224.48410034179688,233.98300561180895,223.7206900239731,229.67523808697118,42621045,RELIANCE.NS,3
2016-09-01,226.3604278564453,228.92046198733928,225.59690505774537,226.31551233188173,12175873,SBIN.NS,3
2016-09-01,991.2274780273438,1002.0785830610711,983.1435085254973,998.1057477454364,1345736,TCS.NS,3
2016-09-02,590.169921875,592.9277131689968,585.294507559263,588.692527240858,7279782,AXISBANK.NS,4
2016-09-02,293.0120849609375,293.9013187222579,292.1114675378944,293.1032934192882,3955188,HDFCBANK.NS,4
2016-09-02,783.9246826171875,788.8627804611044,781.2001987140997,786.2660270398834,968873,HINDUNILVR.NS,4
2016-09-02,226.3922882080078,228.9915028577385,225.4825616263658,227.43197988484516,8034006,ICICIBANK.NS,4
2016-09-02,389.968994140625,393.0491481341052,387.83366983015947,392.69013130826437,3332592,INFY.NS,4
2016-09-02,176.41476440429688,176.95158615277498,174.6365237538335,175.81083462050768,9506919,ITC.NS,4
2016-09-02,860.3681030273438,864.6269336655624,849.9354490867581,861.5400220143789,1755505,LT.NS,4
2016-09-02,221.02696228027344,225.21476971578122,218.6167860918144,224.89849724507607,28124615,RELIANCE.NS,4
2016-09-02,228.69589233398438,229.2348374963469,226.046027220435,226.36042217819988,11380257,SBIN.NS,4
2016-09-02,994.1129150390625,995.9312599167404,986.7009471708145,993.0060418687378,1742330,TCS.NS,4
2016-09-06,626.31689453125,628.188225113909,593.4202146049378,593.4202146049378,15252302,AXISBANK.NS,1
2016-09-06,296.5006408691406,297.2986662640645,294.1407713393064,294.1407713393064,5508884,HDFCBANK.NS,1
2016-09-06,798.4837646484375,800.1014419812292,785.2445333039898,786.9047701528609,811241,HINDUNILVR.NS,1
2016-09-06,236.26930236816406,237.3089939231746,227.60522546622423,227.60522546622423,23274042,ICICIBANK.NS,1
2016-09-06,394.93878173828125,396.4127251744912,391.38621313502773,392.38774176054596,8215044,INFY.NS,1
2016-09-06,176.21348571777344,178.42789181764053,175.20693942392563,176.4818966449989,9519864,ITC.NS,1
2016-09-06,866.8564453125,871.3439342844185,859.2819922498609,864.455508132943,1960860,LT.NS,1
2016-09-06,222.4556121826172,223.5679966771776,221.38684946745082,222.4556121826172,11510431,RELIANCE.NS,1
2016-09-06,233.63629150390625,234.89384388540267,229.95343799106342,231.03135569668092,16620963,SBIN.NS,1
2016-09-06,981.9573974609374,996.2278499518795,980.3563929204969,996.1290237025933,2239066,TCS.NS,1
2016-09-07,615.6796264648438,628.6807125348577,613.1188328956755,628.1390131393044,11869960,AXISBANK.NS,2
2016-09-07,293.38824462890625,297.5493757456559,292.5560128389747,296.63734700773813,4016444,HDFCBANK.NS,2
2016-09-07,794.3543090820312,799.3775779105412,789.5865012176758,797.7599009752018,728867,HINDUNILVR.NS,2
2016-09-07,240.99122619628906,245.84312506134037,235.79278286265293,237.39564191961554,35379184,ICICIBANK.NS,2
2016-09-07,398.4724426269531,400.22983498191263,394.56085714930765,396.07258457133565,7425470,INFY.NS,2
2016-09-07,176.34767150878906,177.7903933735629,175.81084971422374,177.15291483414066,6656556,ITC.NS,2
2016-09-07,867.9138793945312,881.1762095325072,863.197732935727,870.4577471899041,2648263,LT.NS,2
2016-09-07,221.96484375,224.0151255397567,220.96151374394861,222.91364653398404,12927438,RELIANCE.NS,2
2016-09-07,239.65463256835938,242.79852781711082,233.90580102458924,236.15144048798314,30862337,SBIN.NS,2
2016-09-07,964.761962890625,988.1442229337437,957.8243384955105,988.1442229337437,3854040,TCS.NS,2
2016-09-08,619.8654174804688,624.4453641500999,610.4101174006694,616.5659273784897,8039571,AXISBANK.NS,3
2016-09-08,293.99249267578125,295.3263292447574,292.6700397671918,294.12929143079486,2905380,HDFCBANK.NS,3
2016-09-08,810.147705078125,811.8930604742864,793.0771866548173,794.3542835737462,1528195,HINDUNILVR.NS,3
2016-09-08,239.4316864013672,243.20057195877163,238.73856838651565,241.3811044494739,13116475,ICICIBANK.NS,3
2016-09-08,392.16107177734375,394.9388622033076,387.00229176668614,394.9388622033076,9092774,INFY.NS,3
2016-09-08,177.75685119628906,178.1930268955157,176.28058057352814,176.81740238780338,8645619,ITC.NS,3
2016-09-08,880.0615844726562,883.7486908762627,869.5716751655214,872.086967340927,1692184,LT.NS,3
2016-09-08,225.40016174316406,225.95636856686406,222.52105141816577,223.14267635288076,12206479,RELIANCE.NS,3
2016-09-08,241.0469207763672,243.96625177955337,239.74443905606418,240.7325258011987,14339143,SBIN.NS,3
2016-09-08,917.937744140625,932.9197644659702,903.1730643489938,932.9197644659702,7021516,TCS.NS,3
2016-09-09,603.8604125976562,615.2856338977666,602.4815470010625,605.8302721202261,9795054,AXISBANK.NS,4
2016-09-09,294.22052001953125,295.1553440478473,291.46163824507164,294.12931156564156,4013768,HDFCBANK.NS,4
2016-09-09,791.7577514648438,812.2338673934048,789.5866964890691,808.8282746580027,888951,HINDUNILVR.NS,4
2016-09-09,237.4822540283203,239.1284200202628,234.01662074824654,237.87213468207725,16649877,ICICIBANK.NS,4
2016-09-09,391.34844970703125,393.4270749831188,387.9659779387388,391.9153475096006,5053438,INFY.NS,4
2016-09-09,173.32801818847656,177.45487019446236,172.48922617938564,176.4818727399373,10131678,ITC.NS,4
2016-09-09,867.599609375,880.9763496813717,863.197899742317,880.3474742064084,2262933,LT.NS,4
2016-09-09,227.83216857910156,228.99908043356115,224.65859639921155,225.7491701308571,15269894,RELIANCE.NS,4
2016-09-09,237.2293243408203,241.0918126983553,236.5556325985116,241.0918126983553,11455826,SBIN.NS,4
2016-09-09,929.935302734375,935.5486148838015,917.1274583083585,920.9421132611332,2742438,TCS.NS,4
2016-09-12,583.1768798828125,592.7799449280874,579.5326879066221,588.7909914708106,8471237,AXISBANK.NS,0
2016-09-12,291.8264465332031,292.8524790235147,289.911180318039,290.64079228909554,3985728,HDFCBANK.NS,0
2016-09-12,781.966552734375,787.4154690983736,776.858164412694,787.4154690983736,677577,HINDUNILVR.NS,0
2016-09-12,232.37046813964844,233.4534813965177,227.60522726025698,231.33077657644284,20617372,ICICIBANK.NS,0
2016-09-12,398.3402404785156,399.8519681463658,387.47469786584264,387.47469786584264,6203096,INFY.NS,0
2016-09-12,169.268310546875,172.25441177832317,168.9327915234583,171.75113855995122,7627126,ITC.NS,0
2016-09-12,836.4444580078125,852.6794517408962,834.5579886227981,850.6214756233338,1953571,LT.NS,0
2016-09-12,228.25747680664062,230.32956963873107,224.4731853947723,224.74582152530684,33684893,RELIANCE.NS,0
2016-09-12,227.0341339111328,232.42366824730215,226.18079371583158,231.30084859393352,18989750,SBIN.NS,0
2016-09-12,932.5443725585938,934.4813286477706,918.6889116247281,923.8278771372588,2024454,TCS.NS,0
2016-09-14,592.730712890625,595.537798753788,581.5517842485422,584.0633430937523,5915220,AXISBANK.NS,2
2016-09-14,289.44378662109375,291.16525245751313,288.52037397671404,290.7092379665852,3849508,HDFCBANK.NS,2
2016-09-14,773.4524536132812,787.1173798856427,770.5151203856209,780.7318954625573,1349809,HINDUNILVR.NS,2
2016-09-14,235.18629455566406,237.2223560194222,230.7676271582826,231.07086447618565,16807794,ICICIBANK.NS,2
2016-09-14,395.16552734375,399.77632352675465,393.29478316736106,398.3212490181651,5152418,INFY.NS,2
2016-09-14,168.99989318847656,169.8386853985347,167.45651424594885,168.42951193359562,13020551,ITC.NS,2
2016-09-14,843.3614501953125,847.1915403857837,832.3856998155104,836.4444482011959,1718754,LT.NS,2
2016-09-14,227.87576293945312,230.98390206859085,227.03602912954972,228.58464597171667,18604842,RELIANCE.NS,2
2016-09-14,231.34576416015625,231.74999022442123,227.25871134410298,229.05522289623028,12754966,SBIN.NS,2
2016-09-14,920.4481811523438,939.8774855752906,913.1548210395549,933.7106871408782,2069858,TCS.NS,2
2016-09-15,579.87744140625,593.912691580414,574.509561772711,591.992066375617,7145326,AXISBANK.NS,3
2016-09-15,291.75799560546875,292.73843765848216,289.53492549650696,290.0251465230137,3501812,HDFCBANK.NS,3
2016-09-15,778.1778564453125,784.0099125921041,771.366671706185,774.9425540872701,964711,HINDUNILVR.NS,3
2016-09-15,234.4498291015625,237.17900829019433,232.3704461717327,235.4028771873412,12135372,ICICIBANK.NS,3
2016-09-15,393.8805236816406,395.6190469580936,391.29169994588653,395.1655010943103,4701722,INFY.NS,3
2016-09-15,171.717529296875,173.05960500040834,169.43601548777275,169.43601548777275,8077776,ITC.NS,3
2016-09-15,840.4745483398438,844.3617896596076,832.9858753355484,843.2470745120505,1126282,LT.NS,3
2016-09-15,232.2926025390625,233.42679793534566,228.36652587192137,228.36652587192137,31371009,RELIANCE.NS,3
2016-09-15,229.95346069335938,232.06436708458568,228.33659768160032,232.06436708458568,7783662,SBIN.NS,3
2016-09-15,919.8550415039062,925.8439707527526,915.8229494067738,924.9940070126094,2818964,TCS.NS,3
2016-09-16,593.1246337890625,603.1709280140774,583.3245719709581,583.3245719709581,19309804,AXISBANK.NS,4
2016-09-16,295.919189453125,297.43544315846134,292.7157044461845,292.7157044461845,6525816,HDFCBANK.NS,4
2016-09-16,776.2197265625,790.6083245412746,774.2615211529887,780.0935778658154,1542460,HINDUNILVR.NS,4
2016-09-16,231.63400268554688,238.78186321013635,230.72427630445,235.44619496532792,32955498,ICICIBANK.NS,4
2016-09-16,400.66448974609375,402.30848418877736,392.33107338129196,396.45054007893606,9949384,INFY.NS,4
2016-09-16,174.7036590576172,175.94507822892848,171.3820498429045,171.78466624161075,14578809,ITC.NS,4
2016-09-16,842.1610107421875,856.9096475635995,839.474211518256,844.390441237562,2112271,LT.NS,4
2016-09-16,234.5937042236328,238.58521346795038,231.00571099363268,232.72882949801365,39324529,RELIANCE.NS,4
2016-09-16,228.42642211914062,235.34298811248541,227.61798378352748,231.70506357425506,18013477,SBIN.NS,4
2016-09-16,933.5918579101562,939.2447390676592,917.1076576754921,923.7092322886531,4358004,TCS.NS,4
2016-09-19,585.39306640625,596.8675238733886,583.9156715451772,593.9127341512432,5311980,AXISBANK.NS,0
2016-09-19,294.16351318359375,296.97939671445744,293.6732921061199,295.72535703543286,5894832,HDFCBANK.NS,0
2016-09-19,776.4325561523438,785.4147962749647,774.0060402367529,779.4124496883463,793036,HINDUNILVR.NS,0
2016-09-19,235.31626892089844,236.00940151505398,232.0239218189738,232.19720860310318,15144399,ICICIBANK.NS,0
2016-09-19,401.0612487792969,403.9713516178746,393.55931100786813,395.31670328469465,5809154,INFY.NS,0
2016-09-19,173.69711303710938,176.21348945865446,173.29449663772394,175.47535407636204,6724348,ITC.NS,0
2016-09-19,845.9339599609375,851.7648228973246,836.9018297059733,843.7616807691371,942540,LT.NS,0
